t,Date,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,mineral_N_fertilization_rate
2831,14/04/1999,104,11,2.8,157.1111111,4.442424242,0.99,360,1.5,0
2832,14/04/1999,104,12,2.9,190.7777778,4.187878788,0.98,360,1.5,0
2833,14/04/1999,104,13,2.2,145.8888889,3.96969697,0.96,360,1.5,0
2834,14/04/1999,104,14,1.7,157.1111111,3.76969697,0.97,360,1.5,0
2835,14/04/1999,104,15,1.5,168.3333333,3.481818182,0.98,360,1.5,0
2836,14/04/1999,104,16,1.3,168.3333333,3.203030303,0.98,360,1.5,0
2837,14/04/1999,104,17,2.6,224.4444444,3.021212121,0.99,360,1.5,0
2838,14/04/1999,104,18,2.5,56.11111111,2.833333333,0.99,360,1.5,0
2839,14/04/1999,104,19,1.3,0,2.624242424,0.99,360,1.5,0
2840,14/04/1999,104,20,1.5,0,2.454545455,0.99,360,1.5,0
2841,14/04/1999,104,21,1.7,0,2.339393939,1,360,1.5,0
2842,14/04/1999,104,22,1.2,0,2.26969697,0.99,360,1.5,0
2843,14/04/1999,104,23,1.8,0,2.23030303,1,360,1.5,0
2844,14/04/1999,104,24,1.4,0,2.2,0.98,360,2.1,0
2845,15/04/1999,105,1,1.2,0,2.181818182,0.97,360,2.1,0
2846,15/04/1999,105,2,1.6,0,2.236363636,0.97,360,2.1,0
2847,15/04/1999,105,3,1.6,0,2.327272727,0.98,360,2.1,0
2848,15/04/1999,105,4,1.6,0,2.454545455,0.98,360,2.1,0
2849,15/04/1999,105,5,1.2,0,2.603030303,0.99,360,2.1,0
2850,15/04/1999,105,6,1.8,33.66666667,2.715151515,0.99,360,2.1,0
2851,15/04/1999,105,7,2.4,190.7777778,2.763636364,0.99,360,2.1,0
2852,15/04/1999,105,8,2.9,235.6666667,2.83030303,0.94,360,2.1,0
2853,15/04/1999,105,9,5.2,909,2.960606061,0.85,360,2.1,0
2854,15/04/1999,105,10,6,1088.555556,3.084848485,0.74,360,2.1,0
2855,15/04/1999,105,11,7.5,1279.333333,3.142424242,0.72,360,2.1,0
2856,15/04/1999,105,12,8.4,1582.333333,3.163636364,0.66,360,2.1,0
2857,15/04/1999,105,13,7,707,3.166666667,0.66,360,2.1,0
2858,15/04/1999,105,14,5,448.8888889,3.151515152,0.88,360,2.1,0
2859,15/04/1999,105,15,4.4,538.6666667,3.151515152,0.9,360,2.1,0
2860,15/04/1999,105,16,6.1,718.2222222,3.145454545,0.84,360,2.1,0
2861,15/04/1999,105,17,6.3,493.7777778,3.142424242,0.78,360,2.1,0
2862,15/04/1999,105,18,4.3,123.4444444,3.151515152,0.91,360,2.1,0
2863,15/04/1999,105,19,3.5,33.66666667,3.124242424,0.92,360,2.1,0
2864,15/04/1999,105,20,2.9,0,3.078787879,0.94,360,2.1,0
2865,15/04/1999,105,21,2.4,0,3.06969697,0.93,360,2.1,0
2866,15/04/1999,105,22,2.2,0,3.054545455,0.95,360,2.1,0
2867,15/04/1999,105,23,1.5,0,3.06969697,0.96,360,2.1,0
2868,15/04/1999,105,24,1.4,0,3.160606061,0.96,360,1.8,0
2869,16/04/1999,106,1,1.6,0,3.309090909,0.96,360,1.8,0
2870,16/04/1999,106,2,1.7,0,3.472727273,0.96,360,1.8,0
2871,16/04/1999,106,3,1,0,3.651515152,0.95,360,1.8,0
2872,16/04/1999,106,4,1,0,3.872727273,0.94,360,1.8,0
2873,16/04/1999,106,5,1,0,4.133333333,0.93,360,1.8,0
2874,16/04/1999,106,6,2.2,112.2222222,4.393939394,0.92,360,1.8,0
2875,16/04/1999,106,7,4.2,460.1111111,4.684848485,0.91,360,1.8,0
2876,16/04/1999,106,8,6.7,785.5555556,4.927272727,0.8,360,1.8,0
2877,16/04/1999,106,9,6.8,931.4444444,5.090909091,0.75,360,1.8,0
2878,16/04/1999,106,10,7.1,695.7777778,5.260606061,0.74,360,1.8,0
2879,16/04/1999,106,11,8.9,1077.333333,5.327272727,0.73,360,1.8,0
2880,16/04/1999,106,12,10.2,1414,5.321212121,0.67,360,1.8,0
2881,16/04/1999,106,13,10.2,1256.888889,5.248484848,0.63,360,1.8,0
2882,16/04/1999,106,14,10.8,1200.777778,5.139393939,0.6,360,1.8,0
2883,16/04/1999,106,15,9.8,415.2222222,5.06969697,0.65,360,1.8,0
2884,16/04/1999,106,16,7.8,291.7777778,5.051515152,0.69,360,1.8,0
2885,16/04/1999,106,17,8.5,448.8888889,5.021212121,0.7,360,1.8,0
2886,16/04/1999,106,18,7.4,269.3333333,4.909090909,0.74,360,1.8,0
2887,16/04/1999,106,19,5.8,33.66666667,4.8,0.8,360,1.8,0
2888,16/04/1999,106,20,5.1,0,4.736363636,0.86,360,1.8,0
2889,16/04/1999,106,21,4.8,0,4.675757576,0.89,360,1.8,0
2890,16/04/1999,106,22,4.7,0,4.636363636,0.92,360,1.8,0
2891,16/04/1999,106,23,4.4,0,4.615151515,0.91,360,1.8,0
2892,16/04/1999,106,24,3.4,0,4.666666667,0.94,360,1.5,0
2893,17/04/1999,107,1,2.4,0,4.784848485,0.93,360,1.5,0
2894,17/04/1999,107,2,2.7,0,4.963636364,0.96,360,1.5,0
2895,17/04/1999,107,3,2.2,0,5.227272727,0.97,360,1.5,0
2896,17/04/1999,107,4,1.5,0,5.554545455,0.98,360,1.5,0
2897,17/04/1999,107,5,1.6,0,5.909090909,0.99,360,1.5,0
2898,17/04/1999,107,6,1.7,56.11111111,6.284848485,0.99,360,1.5,0
2899,17/04/1999,107,7,3.9,123.4444444,6.521212121,1,360,1.5,0
2900,17/04/1999,107,8,5.4,303,6.812121212,0.98,360,1.5,0
2901,17/04/1999,107,9,7.3,594.7777778,6.960606061,0.87,360,1.5,0
2902,17/04/1999,107,10,10.3,1032.444444,7.03030303,0.69,360,1.5,0
2903,17/04/1999,107,11,12.5,1672.111111,7.090909091,0.63,360,1.5,0
2904,17/04/1999,107,12,12.7,1750.666667,7.103030303,0.52,360,1.5,0
2905,17/04/1999,107,13,13.4,1391.555556,7.045454545,0.48,360,1.5,0
2906,17/04/1999,107,14,8.8,774.3333333,6.936363636,0.68,360,1.5,0
2907,17/04/1999,107,15,11.8,740.6666667,6.796969697,0.58,360,1.5,0
2908,17/04/1999,107,16,9.1,796.7777778,6.581818182,0.7,360,1.5,0
2909,17/04/1999,107,17,9,493.7777778,6.396969697,0.75,360,1.5,0
2910,17/04/1999,107,18,8.8,213.2222222,6.242424242,0.72,360,1.5,0
2911,17/04/1999,107,19,7.5,11.22222222,6.057575758,0.83,360,1.5,0
2912,17/04/1999,107,20,7,0,5.896969697,0.81,360,1.5,0
2913,17/04/1999,107,21,6.6,0,5.806060606,0.86,360,1.5,0
2914,17/04/1999,107,22,5.6,0,5.7,0.86,360,1.5,0
2915,17/04/1999,107,23,3.7,0,5.612121212,0.91,360,1.5,0
2916,17/04/1999,107,24,3.7,0,5.609090909,0.94,360,1.9,0
2917,18/04/1999,108,1,2.7,0,5.657575758,0.96,360,1.9,0
2918,18/04/1999,108,2,2.4,0,5.781818182,0.97,360,1.9,0
2919,18/04/1999,108,3,2.1,0,6.006060606,0.98,360,1.9,0
2920,18/04/1999,108,4,2.8,0,6.236363636,0.99,360,1.9,0
2921,18/04/1999,108,5,1.6,0,6.487878788,0.98,360,1.9,0
2922,18/04/1999,108,6,1.9,78.55555556,6.709090909,0.99,360,1.9,0
2923,18/04/1999,108,7,4.6,325.4444444,6.966666667,0.99,360,1.9,0
2924,18/04/1999,108,8,6,740.6666667,7.181818182,0.88,360,1.9,0
2925,18/04/1999,108,9,7.5,1043.666667,7.306060606,0.83,360,1.9,0
2926,18/04/1999,108,10,9.8,1369.111111,7.354545455,0.71,360,1.9,0
2927,18/04/1999,108,11,10.3,1234.444444,7.351515152,0.59,360,1.9,0
2928,18/04/1999,108,12,10.5,1481.333333,7.233333333,0.64,360,1.9,0
2929,18/04/1999,108,13,8.8,1155.888889,7.042424242,0.63,360,1.9,0
2930,18/04/1999,108,14,10.1,1335.444444,6.806060606,0.67,360,1.9,0
2931,18/04/1999,108,15,8.8,1189.555556,6.551515152,0.67,360,1.9,0
2932,18/04/1999,108,16,8,471.3333333,6.439393939,0.7,360,1.9,0
2933,18/04/1999,108,17,7,224.4444444,6.224242424,0.76,360,1.9,0
2934,18/04/1999,108,18,7.2,157.1111111,6.078787879,0.78,360,1.9,0
2935,18/04/1999,108,19,6.4,22.44444444,5.915151515,0.87,360,1.9,0
2936,18/04/1999,108,20,6.2,0,5.724242424,0.91,360,1.9,0
2937,18/04/1999,108,21,4.9,0,5.554545455,0.93,360,1.9,0
2938,18/04/1999,108,22,5,0,5.375757576,0.96,360,1.9,0
2939,18/04/1999,108,23,5.1,0,5.251515152,0.97,360,1.9,0
2940,18/04/1999,108,24,4.7,0,5.184848485,0.96,360,1.6,0
2941,19/04/1999,109,1,4.3,0,5.254545455,0.97,360,1.6,0
2942,19/04/1999,109,2,3.6,0,5.375757576,0.98,360,1.6,0
2943,19/04/1999,109,3,2.5,0,5.560606061,0.99,360,1.6,0
2944,19/04/1999,109,4,1.9,0,5.803030303,0.99,360,1.6,0
2945,19/04/1999,109,5,1.1,0,6.009090909,0.99,360,1.6,0
2946,19/04/1999,109,6,2.5,123.4444444,6.221212121,1,360,1.6,0
2947,19/04/1999,109,7,3.4,280.5555556,6.521212121,0.99,360,1.6,0
2948,19/04/1999,109,8,6,718.2222222,6.824242424,0.9,360,1.6,0
2949,19/04/1999,109,9,7.7,1010,7.039393939,0.87,360,1.6,0
2950,19/04/1999,109,10,8.8,1245.666667,7.178787879,0.75,360,1.6,0
2951,19/04/1999,109,11,10.4,1402.777778,7.245454545,0.63,360,1.6,0
2952,19/04/1999,109,12,8.9,1144.666667,7.227272727,0.66,360,1.6,0
2953,19/04/1999,109,13,9.8,1043.666667,7.172727273,0.58,360,1.6,0
2954,19/04/1999,109,14,11.5,1346.666667,7.115151515,0.53,360,1.6,0
2955,19/04/1999,109,15,11.9,1447.666667,7.093939394,0.46,360,1.6,0
2956,19/04/1999,109,16,11.7,830.4444444,6.990909091,0.5,360,1.6,0
2957,19/04/1999,109,17,10.6,516.2222222,6.921212121,0.58,360,1.6,0
2958,19/04/1999,109,18,9.7,145.8888889,6.866666667,0.61,360,1.6,0
2959,19/04/1999,109,19,9.2,33.66666667,6.839393939,0.65,360,1.6,0
2960,19/04/1999,109,20,8.5,0,6.806060606,0.67,360,1.6,0
2961,19/04/1999,109,21,8.6,0,6.803030303,0.65,360,1.6,0
2962,19/04/1999,109,22,8.1,0,6.818181818,0.68,360,1.6,0
2963,19/04/1999,109,23,6.7,0,6.884848485,0.86,360,1.6,0
2964,19/04/1999,109,24,6.5,0,6.966666667,0.89,360,4.4,0
2965,20/04/1999,110,1,6.2,0,7.06969697,0.91,360,4.4,0
2966,20/04/1999,110,2,6.1,0,7.206060606,0.93,360,4.4,0
2967,20/04/1999,110,3,6.1,0,7.36969697,0.95,360,4.4,0
2968,20/04/1999,110,4,6.3,0,7.575757576,0.97,360,4.4,0
2969,20/04/1999,110,5,6.7,0,7.824242424,0.98,360,4.4,0
2970,20/04/1999,110,6,7.1,11.22222222,8.106060606,0.99,360,4.4,0
2971,20/04/1999,110,7,7.7,78.55555556,8.427272727,1,360,4.4,0
2972,20/04/1999,110,8,8.5,213.2222222,8.715151515,1,360,4.4,0
2973,20/04/1999,110,9,9.2,314.2222222,8.972727273,1,360,4.4,0
2974,20/04/1999,110,10,9.7,258.1111111,9.160606061,0.99,360,4.4,0
2975,20/04/1999,110,11,10.4,269.3333333,9.3,0.99,360,4.4,0
2976,20/04/1999,110,12,10.7,336.6666667,9.409090909,0.98,360,4.4,0
2977,20/04/1999,110,13,11.2,224.4444444,9.475757576,0.98,360,4.4,0
2978,20/04/1999,110,14,11.7,314.2222222,9.587878788,0.97,360,4.4,0
2979,20/04/1999,110,15,12,325.4444444,9.672727273,0.98,360,4.4,0
2980,20/04/1999,110,16,11.9,179.5555556,9.690909091,0.98,360,4.4,0
2981,20/04/1999,110,17,12.2,89.77777778,9.675757576,0.99,360,4.4,0
2982,20/04/1999,110,18,12.3,33.66666667,9.654545455,0.99,360,4.4,0
2983,20/04/1999,110,19,12.4,11.22222222,9.651515152,0.99,360,4.4,0
2984,20/04/1999,110,20,12.6,0,9.663636364,0.98,360,4.4,0
2985,20/04/1999,110,21,12.6,0,9.687878788,0.98,360,4.4,0
2986,20/04/1999,110,22,12.6,0,9.706060606,0.96,360,4.4,0
2987,20/04/1999,110,23,12.1,0,9.742424242,0.96,360,4.4,0
2988,20/04/1999,110,24,11.4,0,9.827272727,0.95,360,5.1,0
2989,21/04/1999,111,1,11,0,9.960606061,0.94,360,5.1,0
2990,21/04/1999,111,2,10.5,0,10.13939394,0.91,360,5.1,0
2991,21/04/1999,111,3,10.1,0,10.32727273,0.94,360,5.1,0
2992,21/04/1999,111,4,10,0,10.58181818,0.95,360,5.1,0
2993,21/04/1999,111,5,9.1,0,10.87575758,0.93,360,5.1,0
2994,21/04/1999,111,6,9.8,123.4444444,11.09090909,0.93,360,5.1,0
2995,21/04/1999,111,7,10.9,460.1111111,11.32121212,0.9,360,5.1,0
2996,21/04/1999,111,8,11.1,785.5555556,11.36363636,0.87,360,5.1,0
2997,21/04/1999,111,9,12.4,841.6666667,11.52727273,0.87,360,5.1,0
2998,21/04/1999,111,10,12.4,897.7777778,11.65454545,0.8,360,5.1,0
2999,21/04/1999,111,11,14.5,1178.333333,11.74848485,0.78,360,5.1,0
3000,21/04/1999,111,12,15.8,1122.222222,11.80909091,0.78,360,5.1,0
3001,21/04/1999,111,13,13.4,763.1111111,11.82727273,0.83,360,5.1,0
3002,21/04/1999,111,14,14.3,1256.888889,11.82424242,0.68,360,5.1,0
3003,21/04/1999,111,15,8.5,572.3333333,11.7969697,0.71,360,5.1,0
3004,21/04/1999,111,16,13.1,819.2222222,11.74242424,0.83,360,5.1,0
3005,21/04/1999,111,17,12.7,527.4444444,11.66969697,0.79,360,5.1,0
3006,21/04/1999,111,18,12.3,325.4444444,11.59393939,0.79,360,5.1,0
3007,21/04/1999,111,19,11.7,56.11111111,11.50606061,0.85,360,5.1,0
3008,21/04/1999,111,20,11,0,11.40606061,0.84,360,5.1,0
3009,21/04/1999,111,21,10.6,0,11.2969697,0.8,360,5.1,0
3010,21/04/1999,111,22,10.3,0,11.17272727,0.83,360,5.1,0
3011,21/04/1999,111,23,9.9,0,11.05757576,0.86,360,5.1,0
3012,21/04/1999,111,24,9.6,0,10.99393939,0.86,360,4.3,0
3013,22/04/1999,112,1,9.4,0,10.97575758,0.88,360,4.3,0
3014,22/04/1999,112,2,9.3,0,11.0030303,0.89,360,4.3,0
3015,22/04/1999,112,3,9,0,11.02424242,0.9,360,4.3,0
3016,22/04/1999,112,4,8.8,0,11.10909091,0.92,360,4.3,0
3017,22/04/1999,112,5,8.5,0,11.18787879,0.91,360,4.3,0
3018,22/04/1999,112,6,8.8,67.33333333,11.32727273,0.9,360,4.3,0
3019,22/04/1999,112,7,10.5,370.3333333,11.43636364,0.85,360,4.3,0
3020,22/04/1999,112,8,11.5,796.7777778,11.56969697,0.78,360,4.3,0
3021,22/04/1999,112,9,12.3,920.2222222,11.65757576,0.75,360,4.3,0
3022,22/04/1999,112,10,11.7,909,11.7030303,0.77,360,4.3,0
3023,22/04/1999,112,11,13.3,1111,11.69090909,0.68,360,4.3,0
3024,22/04/1999,112,12,12.7,1054.888889,11.67878788,0.68,360,4.3,0
3025,22/04/1999,112,13,14.6,1335.444444,11.54848485,0.67,360,4.3,0
3026,22/04/1999,112,14,12.7,931.4444444,11.33333333,0.67,360,4.3,0
3027,22/04/1999,112,15,14.2,1077.333333,11.18484848,0.61,360,4.3,0
3028,22/04/1999,112,16,13.8,909,10.99393939,0.64,360,4.3,0
3029,22/04/1999,112,17,12.6,594.7777778,10.94848485,0.68,360,4.3,0
3030,22/04/1999,112,18,12,258.1111111,10.78484848,0.68,360,4.3,0
3031,22/04/1999,112,19,12,44.88888889,10.60909091,0.68,360,4.3,0
3032,22/04/1999,112,20,10.2,0,10.45151515,0.76,360,4.3,0
3033,22/04/1999,112,21,8.7,0,10.31212121,0.83,360,4.3,0
3034,22/04/1999,112,22,8.5,0,10.2,0.83,360,4.3,0
3035,22/04/1999,112,23,8,0,10.11515152,0.85,360,4.3,0
3036,22/04/1999,112,24,7,0,10.05151515,0.85,360,4.1,0
3037,23/04/1999,113,1,7.7,0,10.04545455,0.91,360,4.1,0
3038,23/04/1999,113,2,6.9,0,10.03939394,0.94,360,4.1,0
3039,23/04/1999,113,3,7.1,0,10.03939394,0.96,360,4.1,0
3040,23/04/1999,113,4,7.1,0,10.08484848,0.97,360,4.1,0
3041,23/04/1999,113,5,7.3,0,10.18181818,0.98,360,4.1,0
3042,23/04/1999,113,6,7.8,56.11111111,10.29090909,0.97,360,4.1,0
3043,23/04/1999,113,7,8.2,112.2222222,10.43939394,0.96,360,4.1,0
3044,23/04/1999,113,8,9.7,415.2222222,10.54545455,0.94,360,4.1,0
3045,23/04/1999,113,9,9.4,325.4444444,10.53636364,0.91,360,4.1,0
3046,23/04/1999,113,10,9.4,291.7777778,10.45454545,0.94,360,4.1,0
3047,23/04/1999,113,11,10.8,460.1111111,10.35151515,0.91,360,4.1,0
3048,23/04/1999,113,12,12.2,774.3333333,10.28484848,0.84,360,4.1,0
3049,23/04/1999,113,13,12.4,381.5555556,10.18787879,0.8,360,4.1,0
3050,23/04/1999,113,14,13.4,549.8888889,10.08181818,0.7,360,4.1,0
3051,23/04/1999,113,15,12.3,246.8888889,9.884848485,0.71,360,4.1,0
3052,23/04/1999,113,16,10.2,112.2222222,9.727272727,0.8,360,4.1,0
3053,23/04/1999,113,17,8.8,246.8888889,9.524242424,0.94,360,4.1,0
3054,23/04/1999,113,18,8.9,56.11111111,9.33030303,0.97,360,4.1,0
3055,23/04/1999,113,19,9.5,33.66666667,9.181818182,0.98,360,4.1,0
3056,23/04/1999,113,20,10.1,0,9.051515152,0.98,360,4.1,0
3057,23/04/1999,113,21,9.2,0,8.921212121,0.97,360,4.1,0
3058,23/04/1999,113,22,8.1,0,8.839393939,0.98,360,4.1,0
3059,23/04/1999,113,23,7.5,0,8.809090909,0.95,360,4.1,0
3060,23/04/1999,113,24,7.5,0,8.784848485,0.92,360,3.1,0
3061,24/04/1999,114,1,7.4,0,8.793939394,0.93,360,3.1,0
3062,24/04/1999,114,2,7.7,0,8.875757576,0.96,360,3.1,0
3063,24/04/1999,114,3,7.7,0,8.975757576,0.97,360,3.1,0
3064,24/04/1999,114,4,7.7,0,9.121212121,0.96,360,3.1,0
3065,24/04/1999,114,5,7.5,0,9.290909091,0.95,360,3.1,0
3066,24/04/1999,114,6,7.7,22.44444444,9.424242424,0.94,360,3.1,0
3067,24/04/1999,114,7,7.7,89.77777778,9.578787879,0.95,360,3.1,0
3068,24/04/1999,114,8,8.3,145.8888889,9.742424242,0.92,360,3.1,0
3069,24/04/1999,114,9,9.7,381.5555556,9.881818182,0.88,360,3.1,0
3070,24/04/1999,114,10,11,628.4444444,9.978787879,0.81,360,3.1,0
3071,24/04/1999,114,11,11.7,763.1111111,10.04848485,0.79,360,3.1,0
3072,24/04/1999,114,12,12.7,942.6666667,10.07575758,0.79,360,3.1,0
3073,24/04/1999,114,13,11.5,1324.222222,10.03636364,0.77,360,3.1,0
3074,24/04/1999,114,14,12.4,1155.888889,9.915151515,0.68,360,3.1,0
3075,24/04/1999,114,15,13.2,1492.555556,9.745454545,0.62,360,3.1,0
3076,24/04/1999,114,16,12.8,920.2222222,9.548484848,0.67,360,3.1,0
3077,24/04/1999,114,17,12.9,460.1111111,9.351515152,0.71,360,3.1,0
3078,24/04/1999,114,18,11.7,336.6666667,9.221212121,0.76,360,3.1,0
3079,24/04/1999,114,19,10.3,67.33333333,9.084848485,0.8,360,3.1,0
3080,24/04/1999,114,20,9.5,0,8.954545455,0.83,360,3.1,0
3081,24/04/1999,114,21,8.2,0,8.8,0.89,360,3.1,0
3082,24/04/1999,114,22,6.8,0,8.615151515,0.92,360,3.1,0
3083,24/04/1999,114,23,6.9,0,8.536363636,0.96,360,3.1,0
3084,24/04/1999,114,24,5.8,0,8.596969697,0.97,360,2,0
3085,25/04/1999,115,1,5.9,0,8.742424242,0.99,360,2,0
3086,25/04/1999,115,2,4.3,0,8.912121212,0.99,360,2,0
3087,25/04/1999,115,3,4.6,0,9.121212121,1,360,2,0
3088,25/04/1999,115,4,4.4,0,9.315151515,1,360,2,0
3089,25/04/1999,115,5,4,11.22222222,9.548484848,1,360,2,0
3090,25/04/1999,115,6,6.6,224.4444444,9.806060606,1,360,2,0
3091,25/04/1999,115,7,10.1,561.1111111,10.06969697,0.91,360,2,0
3092,25/04/1999,115,8,12.3,864.1111111,10.30909091,0.74,360,2,0
3093,25/04/1999,115,9,13.1,1200.777778,10.53636364,0.69,360,2,0
3094,25/04/1999,115,10,14.3,1537.444444,10.73636364,0.62,360,2,0
3095,25/04/1999,115,11,14.1,1447.666667,10.86666667,0.61,360,2,0
3096,25/04/1999,115,12,15.4,1537.444444,10.91818182,0.59,360,2,0
3097,25/04/1999,115,13,16.2,1526.222222,10.93939394,0.57,360,2,0
3098,25/04/1999,115,14,16.2,1043.666667,10.91212121,0.54,360,2,0
3099,25/04/1999,115,15,15.6,987.5555556,10.9030303,0.53,360,2,0
3100,25/04/1999,115,16,15.2,527.4444444,10.87575758,0.53,360,2,0
3101,25/04/1999,115,17,14.9,303,10.81818182,0.53,360,2,0
3102,25/04/1999,115,18,14,123.4444444,10.73939394,0.63,360,2,0
3103,25/04/1999,115,19,12.7,22.44444444,10.65454545,0.69,360,2,0
3104,25/04/1999,115,20,12.4,0,10.6,0.73,360,2,0
3105,25/04/1999,115,21,11.8,0,10.58787879,0.76,360,2,0
3106,25/04/1999,115,22,11.2,0,10.6030303,0.76,360,2,0
3107,25/04/1999,115,23,11.5,0,10.66363636,0.81,360,2,0
3108,25/04/1999,115,24,11.3,0,10.7969697,0.83,360,1.3,0
3109,26/04/1999,116,1,10.2,0,10.95151515,0.89,360,1.3,0
3110,26/04/1999,116,2,10.1,0,11.16969697,0.93,360,1.3,0
3111,26/04/1999,116,3,9.9,0,11.48787879,0.95,360,1.3,0
3112,26/04/1999,116,4,9.9,0,11.86969697,0.96,360,1.3,0
3113,26/04/1999,116,5,10,0,12.22424242,0.96,360,1.3,0
3114,26/04/1999,116,6,10.2,56.11111111,12.57272727,0.96,360,1.3,0
3115,26/04/1999,116,7,11.2,157.1111111,12.91212121,0.94,360,1.3,0
3116,26/04/1999,116,8,12,213.2222222,13.12121212,0.91,360,1.3,0
3117,26/04/1999,116,9,13,370.3333333,13.22727273,0.86,360,1.3,0
3118,26/04/1999,116,10,16.4,998.7777778,13.25757576,0.69,360,1.3,0
3119,26/04/1999,116,11,16.9,852.8888889,13.27272727,0.69,360,1.3,0
3120,26/04/1999,116,12,16.3,785.5555556,13.22121212,0.67,360,1.3,0
3121,26/04/1999,116,13,15.9,381.5555556,13.15151515,0.76,360,1.3,0
3122,26/04/1999,116,14,15.2,336.6666667,13.04242424,0.83,360,1.3,0
3123,26/04/1999,116,15,13.5,168.3333333,12.8969697,0.93,360,1.3,0
3124,26/04/1999,116,16,13.6,291.7777778,12.74545455,0.89,360,1.3,0
3125,26/04/1999,116,17,13.3,134.6666667,12.61212121,0.93,360,1.3,0
3126,26/04/1999,116,18,13.6,44.88888889,12.49090909,0.92,360,1.3,0
3127,26/04/1999,116,19,12.6,11.22222222,12.36060606,0.96,360,1.3,0
3128,26/04/1999,116,20,11.8,0,12.26060606,0.97,360,1.3,0
3129,26/04/1999,116,21,11.8,0,12.1969697,0.91,360,1.3,0
3130,26/04/1999,116,22,11.4,0,12.13333333,0.92,360,1.3,0
3131,26/04/1999,116,23,11.2,0,12.10606061,0.94,360,1.3,0
3132,26/04/1999,116,24,11.2,0,12.12727273,0.94,360,3.6,0
3133,27/04/1999,117,1,11.2,0,12.17878788,0.92,360,3.6,0
3134,27/04/1999,117,2,10.6,0,12.27878788,0.95,360,3.6,0
3135,27/04/1999,117,3,10.7,0,12.42424242,0.95,360,3.6,0
3136,27/04/1999,117,4,10.6,0,12.63939394,0.93,360,3.6,0
3137,27/04/1999,117,5,10.3,0,12.8969697,0.94,360,3.6,0
3138,27/04/1999,117,6,10.9,89.77777778,13.18181818,0.96,360,3.6,0
3139,27/04/1999,117,7,11.9,280.5555556,13.43333333,0.94,360,3.6,0
3140,27/04/1999,117,8,13.2,505,13.72121212,0.89,360,3.6,0
3141,27/04/1999,117,9,14.6,942.6666667,13.95454545,0.87,360,3.6,0
3142,27/04/1999,117,10,15,1088.555556,14.12727273,0.84,360,3.6,0
3143,27/04/1999,117,11,17.2,931.4444444,14.23333333,0.78,360,3.6,0
3144,27/04/1999,117,12,18.4,1492.555556,14.19090909,0.68,360,3.6,0
3145,27/04/1999,117,13,19.3,1021.222222,14.1,0.69,360,3.6,0
3146,27/04/1999,117,14,18.3,1032.444444,14.01212121,0.63,360,3.6,0
3147,27/04/1999,117,15,19.7,987.5555556,13.92727273,0.6,360,3.6,0
3148,27/04/1999,117,16,18.9,1043.666667,13.83333333,0.61,360,3.6,0
3149,27/04/1999,117,17,17.7,628.4444444,13.77575758,0.62,360,3.6,0
3150,27/04/1999,117,18,16.5,291.7777778,13.7,0.63,360,3.6,0
3151,27/04/1999,117,19,15,67.33333333,13.61515152,0.67,360,3.6,0
3152,27/04/1999,117,20,13.9,0,13.48484848,0.75,360,3.6,0
3153,27/04/1999,117,21,13.4,0,13.37575758,0.78,360,3.6,0
3154,27/04/1999,117,22,13.1,0,13.3030303,0.8,360,3.6,0
3155,27/04/1999,117,23,12.1,0,13.24242424,0.82,360,3.6,0
3156,27/04/1999,117,24,11.6,0,13.25151515,0.86,360,4.3,0
3157,28/04/1999,118,1,11.1,0,13.30909091,0.88,360,4.3,0
3158,28/04/1999,118,2,10.5,0,13.41212121,0.9,360,4.3,0
3159,28/04/1999,118,3,9.3,0,13.56060606,0.93,360,4.3,0
3160,28/04/1999,118,4,9,0,13.73333333,0.95,360,4.3,0
3161,28/04/1999,118,5,9.4,11.22222222,13.92121212,0.96,360,4.3,0
3162,28/04/1999,118,6,9.8,145.8888889,14.12121212,0.96,360,4.3,0
3163,28/04/1999,118,7,11.7,471.3333333,14.33636364,0.9,360,4.3,0
3164,28/04/1999,118,8,13.1,819.2222222,14.51818182,0.82,360,4.3,0
3165,28/04/1999,118,9,14.6,1155.888889,14.65757576,0.76,360,4.3,0
3166,28/04/1999,118,10,16.1,1559.888889,14.73333333,0.71,360,4.3,0
3167,28/04/1999,118,11,16.3,1515,14.75454545,0.66,360,4.3,0
3168,28/04/1999,118,12,16.9,1638.444444,14.73030303,0.65,360,4.3,0
3169,28/04/1999,118,13,17.2,1515,14.61212121,0.65,360,4.3,0
3170,28/04/1999,118,14,17.4,1189.555556,14.44242424,0.63,360,4.3,0
3171,28/04/1999,118,15,16.9,1178.333333,14.26666667,0.63,360,4.3,0
3172,28/04/1999,118,16,16.5,740.6666667,14.11212121,0.64,360,4.3,0
3173,28/04/1999,118,17,15.7,527.4444444,13.90606061,0.69,360,4.3,0
3174,28/04/1999,118,18,15.3,190.7777778,13.67575758,0.69,360,4.3,0
3175,28/04/1999,118,19,14.2,67.33333333,13.46363636,0.74,360,4.3,0
3176,28/04/1999,118,20,13.3,0,13.27575758,0.78,360,4.3,0
3177,28/04/1999,118,21,12.8,0,13.13333333,0.82,360,4.3,0
3178,28/04/1999,118,22,13.5,0,13.03939394,0.8,360,4.3,0
3179,28/04/1999,118,23,13.2,0,12.96666667,0.77,360,4.3,0
3180,28/04/1999,118,24,12.9,0,12.93636364,0.8,360,4,0
